timestamp,source,event_type,src_ip,dst_ip,src_port,dst_port,proto,outcome,user,domain,uri,bytes,duration,rule_id,signature,method,status_code,user_agent,event_id,process_name,command_line,true_label,comment
2026-05-04 21:12:45,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,3638,443,tcp,success,,,,3547569,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:13:30,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,47425,443,tcp,success,,,,2212220,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:18:00,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,31158,443,tcp,success,,,,3537590,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:18:45,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,6841,443,tcp,success,,,,2000777,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:19:30,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,57946,443,tcp,success,,,,2084078,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:24:00,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,53491,443,tcp,success,,,,2134156,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:24:45,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,31043,443,tcp,success,,,,2071408,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:25:30,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,22716,443,tcp,success,,,,3625569,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:30:00,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,36160,443,tcp,success,,,,3041994,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:30:45,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,26567,443,tcp,success,,,,3687765,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:31:30,pfSense_Suricata,net_conn,192.168.1.102,10.10.51.20,21077,443,tcp,success,,,,2796681,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:36:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.20,3168,443,tcp,success,,,,3826110,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:36:45,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.20,23213,443,tcp,success,,,,3929855,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:37:30,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.20,23896,443,tcp,success,,,,2220953,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:42:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.20,12241,443,tcp,success,,,,2220775,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:42:45,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.20,62421,443,tcp,success,,,,2987970,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 21:43:30,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.20,12227,443,tcp,success,,,,2261226,0.02,,,,0,,,,,data_exfiltration,подозрительно большой исходящий объем данных
2026-05-04 22:00:00,Arkime,net_conn,192.168.10.100,10.10.51.20,61160,8081,tcp,success,,,,1974,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:00:25,Arkime,net_conn,192.168.10.100,10.10.51.20,28870,4444,tcp,success,,,,3483,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:00:50,Arkime,net_conn,192.168.10.100,10.10.51.20,62285,31337,tcp,success,,,,3213,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:01:15,Arkime,net_conn,192.168.10.100,10.10.51.20,52681,31337,tcp,success,,,,697,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:01:40,Arkime,net_conn,192.168.10.100,10.10.51.20,13682,31337,tcp,success,,,,1836,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:02:05,Arkime,net_conn,192.168.10.100,10.10.51.20,37783,9001,tcp,success,,,,1590,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:02:30,Arkime,net_conn,192.168.10.100,10.10.51.20,30562,8081,tcp,success,,,,947,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:02:55,Arkime,net_conn,192.168.10.100,10.10.51.20,60433,9001,tcp,success,,,,3148,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:03:20,Arkime,net_conn,192.168.10.100,10.10.51.20,38181,8081,tcp,success,,,,4430,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:03:45,Arkime,net_conn,192.168.10.100,10.10.51.20,59407,4444,tcp,success,,,,3635,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:05:00,Arkime,net_conn,192.168.10.100,10.10.51.20,44910,31337,tcp,success,,,,3708,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:05:25,Arkime,net_conn,192.168.10.100,10.10.51.20,6786,4444,tcp,success,,,,687,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:05:50,Arkime,net_conn,192.168.10.100,10.10.51.20,63874,31337,tcp,success,,,,4497,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:06:15,Arkime,net_conn,192.168.10.100,10.10.51.20,39884,4444,tcp,success,,,,1703,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:06:40,Arkime,net_conn,192.168.10.100,10.10.51.20,44232,8081,tcp,success,,,,4098,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:07:05,Arkime,net_conn,192.168.10.100,10.10.51.20,22736,9001,tcp,success,,,,4076,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:07:30,Arkime,net_conn,192.168.10.100,10.10.51.20,14022,8081,tcp,success,,,,2149,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:07:55,Arkime,net_conn,192.168.10.100,10.10.51.20,10866,9001,tcp,success,,,,1694,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:08:20,Arkime,net_conn,192.168.10.100,10.10.51.20,22568,31337,tcp,success,,,,2412,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:08:45,Arkime,net_conn,192.168.10.100,10.10.51.20,19245,31337,tcp,success,,,,4180,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:10:00,Arkime,net_conn,192.168.10.100,10.10.51.20,62306,31337,tcp,success,,,,766,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:10:25,Arkime,net_conn,192.168.10.100,10.10.51.20,64917,4444,tcp,success,,,,2889,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:10:50,Arkime,net_conn,192.168.10.100,10.10.51.20,13510,8081,tcp,success,,,,3784,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:11:15,Arkime,net_conn,192.168.10.100,10.10.51.20,24792,8081,tcp,success,,,,817,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:11:40,Arkime,net_conn,192.168.10.100,10.10.51.20,53922,8081,tcp,success,,,,1959,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:12:05,Arkime,net_conn,192.168.10.100,10.10.51.20,45583,4444,tcp,success,,,,2434,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:12:30,Arkime,net_conn,192.168.10.100,10.10.51.20,38068,8081,tcp,success,,,,3590,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:12:55,Arkime,net_conn,192.168.10.100,10.10.51.20,30129,31337,tcp,success,,,,3479,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:13:20,Arkime,net_conn,192.168.10.100,10.10.51.20,11681,9001,tcp,success,,,,860,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:13:45,Arkime,net_conn,192.168.10.100,10.10.51.20,28281,4444,tcp,success,,,,4236,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:15:00,Arkime,net_conn,192.168.10.100,10.10.51.20,50487,31337,tcp,success,,,,2415,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:15:25,Arkime,net_conn,192.168.10.100,10.10.51.20,47148,4444,tcp,success,,,,2953,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:15:50,Arkime,net_conn,192.168.10.100,10.10.51.20,33385,31337,tcp,success,,,,2987,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:16:15,Arkime,net_conn,192.168.10.100,10.10.51.20,54263,9001,tcp,success,,,,3963,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:16:40,Arkime,net_conn,192.168.10.100,10.10.51.20,6376,4444,tcp,success,,,,3358,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:17:05,Arkime,net_conn,192.168.10.100,10.10.51.20,47793,31337,tcp,success,,,,701,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:17:30,Arkime,net_conn,192.168.10.100,10.10.51.20,26206,31337,tcp,success,,,,1965,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:17:55,Arkime,net_conn,192.168.10.100,10.10.51.20,3619,9001,tcp,success,,,,2110,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:18:20,Arkime,net_conn,192.168.10.100,10.10.51.20,2015,4444,tcp,success,,,,1305,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:18:45,Arkime,net_conn,192.168.10.100,10.10.51.20,25341,9001,tcp,success,,,,1425,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:20:00,Arkime,net_conn,192.168.10.101,10.10.51.20,59781,31337,tcp,success,,,,2388,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:20:25,Arkime,net_conn,192.168.10.101,10.10.51.20,7081,9001,tcp,success,,,,1608,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:20:50,Arkime,net_conn,192.168.10.101,10.10.51.20,5306,4444,tcp,success,,,,1322,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:21:15,Arkime,net_conn,192.168.10.101,10.10.51.20,62380,8081,tcp,success,,,,3328,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:21:40,Arkime,net_conn,192.168.10.101,10.10.51.20,12345,8081,tcp,success,,,,2334,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:22:05,Arkime,net_conn,192.168.10.101,10.10.51.20,39009,4444,tcp,success,,,,3510,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:22:30,Arkime,net_conn,192.168.10.101,10.10.51.20,2791,8081,tcp,success,,,,3783,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:22:55,Arkime,net_conn,192.168.10.101,10.10.51.20,45553,9001,tcp,success,,,,4382,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:23:20,Arkime,net_conn,192.168.10.101,10.10.51.20,35361,31337,tcp,success,,,,1805,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:23:45,Arkime,net_conn,192.168.10.101,10.10.51.20,3343,8081,tcp,success,,,,1434,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:25:00,Arkime,net_conn,192.168.10.101,10.10.51.21,61476,4444,tcp,success,,,,747,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:25:25,Arkime,net_conn,192.168.10.101,10.10.51.21,41813,8081,tcp,success,,,,3549,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:25:50,Arkime,net_conn,192.168.10.101,10.10.51.21,29466,4444,tcp,success,,,,4043,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:26:15,Arkime,net_conn,192.168.10.101,10.10.51.21,58581,31337,tcp,success,,,,845,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:26:40,Arkime,net_conn,192.168.10.101,10.10.51.21,28214,4444,tcp,success,,,,1903,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:27:05,Arkime,net_conn,192.168.10.101,10.10.51.21,27648,4444,tcp,success,,,,1597,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:27:30,Arkime,net_conn,192.168.10.101,10.10.51.21,39067,4444,tcp,success,,,,1978,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:27:55,Arkime,net_conn,192.168.10.101,10.10.51.21,30526,4444,tcp,success,,,,2786,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:28:20,Arkime,net_conn,192.168.10.101,10.10.51.21,12699,4444,tcp,success,,,,3089,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:28:45,Arkime,net_conn,192.168.10.101,10.10.51.21,57209,8081,tcp,success,,,,1957,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:30:00,Arkime,net_conn,192.168.10.101,10.10.51.21,26364,31337,tcp,success,,,,673,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:30:25,Arkime,net_conn,192.168.10.101,10.10.51.21,40274,4444,tcp,success,,,,3955,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:30:50,Arkime,net_conn,192.168.10.101,10.10.51.21,7628,9001,tcp,success,,,,4288,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:31:15,Arkime,net_conn,192.168.10.101,10.10.51.21,7002,31337,tcp,success,,,,3989,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:31:40,Arkime,net_conn,192.168.10.101,10.10.51.21,20859,8081,tcp,success,,,,2071,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:32:05,Arkime,net_conn,192.168.10.101,10.10.51.21,8387,8081,tcp,success,,,,1678,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:32:30,Arkime,net_conn,192.168.10.101,10.10.51.21,28038,31337,tcp,success,,,,1213,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:32:55,Arkime,net_conn,192.168.10.101,10.10.51.21,14000,4444,tcp,success,,,,3571,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:33:20,Arkime,net_conn,192.168.10.101,10.10.51.21,38822,4444,tcp,success,,,,3476,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:33:45,Arkime,net_conn,192.168.10.101,10.10.51.21,54439,4444,tcp,success,,,,4445,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:35:00,Arkime,net_conn,192.168.10.100,10.10.51.21,14293,9001,tcp,success,,,,3967,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:35:25,Arkime,net_conn,192.168.10.100,10.10.51.21,44346,4444,tcp,success,,,,1549,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:35:50,Arkime,net_conn,192.168.10.100,10.10.51.21,62673,4444,tcp,success,,,,3176,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:36:15,Arkime,net_conn,192.168.10.100,10.10.51.21,1153,4444,tcp,success,,,,3230,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:36:40,Arkime,net_conn,192.168.10.100,10.10.51.21,55776,9001,tcp,success,,,,2630,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:37:05,Arkime,net_conn,192.168.10.100,10.10.51.21,37501,9001,tcp,success,,,,2050,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:37:30,Arkime,net_conn,192.168.10.100,10.10.51.21,17144,8081,tcp,success,,,,2952,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:37:55,Arkime,net_conn,192.168.10.100,10.10.51.21,13346,31337,tcp,success,,,,2135,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:38:20,Arkime,net_conn,192.168.10.100,10.10.51.21,6777,4444,tcp,success,,,,2065,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:38:45,Arkime,net_conn,192.168.10.100,10.10.51.21,53561,9001,tcp,success,,,,3871,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:40:00,Arkime,net_conn,192.168.10.100,10.10.51.20,47113,9001,tcp,success,,,,995,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:40:25,Arkime,net_conn,192.168.10.100,10.10.51.20,25532,8081,tcp,success,,,,2201,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:40:50,Arkime,net_conn,192.168.10.100,10.10.51.20,57343,4444,tcp,success,,,,1042,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:41:15,Arkime,net_conn,192.168.10.100,10.10.51.20,63724,8081,tcp,success,,,,3371,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:41:40,Arkime,net_conn,192.168.10.100,10.10.51.20,12927,9001,tcp,success,,,,2736,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:42:05,Arkime,net_conn,192.168.10.100,10.10.51.20,42741,8081,tcp,success,,,,1364,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:42:30,Arkime,net_conn,192.168.10.100,10.10.51.20,26067,8081,tcp,success,,,,2450,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:42:55,Arkime,net_conn,192.168.10.100,10.10.51.20,1406,9001,tcp,success,,,,1022,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:43:20,Arkime,net_conn,192.168.10.100,10.10.51.20,7957,8081,tcp,success,,,,1630,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 22:43:45,Arkime,net_conn,192.168.10.100,10.10.51.20,48788,4444,tcp,success,,,,2903,0.02,,,,0,,,,,malware_beaconing,повторяющиеся малые внешние соединения
2026-05-04 23:00:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,63577,8443,tcp,success,,,,971144,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:01:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,42428,4444,tcp,success,,,,1254551,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:07:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,20134,4444,tcp,success,,,,887082,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:08:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,38988,2222,tcp,success,,,,1101491,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:14:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,57797,2222,tcp,success,,,,1535822,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:15:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,10865,8443,tcp,success,,,,1513815,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:21:00,pfSense_Suricata,net_conn,192.168.10.101,10.10.51.250,10935,2222,tcp,success,,,,1355048,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:22:00,pfSense_Suricata,net_conn,192.168.10.101,10.10.51.250,21250,2222,tcp,success,,,,1459061,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:28:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,14950,4444,tcp,success,,,,1087891,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:29:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,57713,2222,tcp,success,,,,1455062,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:35:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,33987,8443,tcp,success,,,,1464852,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:36:00,pfSense_Suricata,net_conn,192.168.10.100,10.10.51.250,56360,8443,tcp,success,,,,1212765,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:42:00,pfSense_Suricata,net_conn,192.168.10.101,10.10.51.250,14988,8443,tcp,success,,,,1009852,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-04 23:43:00,pfSense_Suricata,net_conn,192.168.10.101,10.10.51.250,63304,4444,tcp,success,,,,1396079,0.02,,,,0,,,,,suspicious_outbound,подозрительное исходящее соединение на нетипичный внешний порт
2026-05-05 00:00:00,Arkime,net_conn,192.168.10.101,192.168.1.102,16179,6667,tcp,success,,,,41846,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:00:20,Arkime,net_conn,192.168.10.101,192.168.1.102,9421,7000,tcp,success,,,,17736,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:00:40,Arkime,net_conn,192.168.10.101,192.168.1.102,34364,9001,tcp,success,,,,53915,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:01:00,Arkime,net_conn,192.168.10.101,192.168.1.102,36676,12345,tcp,success,,,,40896,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:01:20,Arkime,net_conn,192.168.10.101,192.168.1.102,40561,2323,tcp,success,,,,40125,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:01:40,Arkime,net_conn,192.168.10.101,192.168.1.102,9421,6000,tcp,success,,,,50285,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:06:00,Arkime,net_conn,192.168.10.101,192.168.1.102,25670,6667,tcp,success,,,,21353,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:06:20,Arkime,net_conn,192.168.10.101,192.168.1.102,42890,7000,tcp,success,,,,31031,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:06:40,Arkime,net_conn,192.168.10.101,192.168.1.102,55004,9001,tcp,success,,,,33097,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:07:00,Arkime,net_conn,192.168.10.101,192.168.1.102,24294,12345,tcp,success,,,,30304,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:07:20,Arkime,net_conn,192.168.10.101,192.168.1.102,57522,2323,tcp,success,,,,19143,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:07:40,Arkime,net_conn,192.168.10.101,192.168.1.102,8935,6000,tcp,success,,,,25183,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:12:00,Arkime,net_conn,192.168.10.101,192.168.1.102,44904,6667,tcp,success,,,,50274,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:12:20,Arkime,net_conn,192.168.10.101,192.168.1.102,4500,7000,tcp,success,,,,40269,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:12:40,Arkime,net_conn,192.168.10.101,192.168.1.102,29556,9001,tcp,success,,,,37993,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:13:00,Arkime,net_conn,192.168.10.101,192.168.1.102,62097,12345,tcp,success,,,,21500,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:13:20,Arkime,net_conn,192.168.10.101,192.168.1.102,23808,2323,tcp,success,,,,46333,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:13:40,Arkime,net_conn,192.168.10.101,192.168.1.102,24592,6000,tcp,success,,,,20885,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:18:00,Arkime,net_conn,192.168.10.101,192.168.1.102,9170,6667,tcp,success,,,,40116,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:18:20,Arkime,net_conn,192.168.10.101,192.168.1.102,20348,7000,tcp,success,,,,25585,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:18:40,Arkime,net_conn,192.168.10.101,192.168.1.102,10907,9001,tcp,success,,,,14016,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
2026-05-05 00:19:00,Arkime,net_conn,192.168.10.101,192.168.1.102,32566,12345,tcp,success,,,,35244,0.02,,,,0,,,,,unknown_anomaly,нетипичная внутренняя активность без конкретного профиля
